table,column,dtype,nullable,null_pct,unique_vals,example
pbp_2010,side_of_field,object,True,0.06952145355284484,33,LA
pbp_2010,yardline_100,float32,True,0.06886035997611532,99,30.0
pbp_2010,game_date,object,False,0.0,49,2010-09-12
pbp_2010,quarter_seconds_remaining,float32,True,0.0014288151497057068,901,900.0
pbp_2010,half_seconds_remaining,float32,True,0.0014288151497057068,1800,1800.0
pbp_2010,game_seconds_remaining,float32,True,0.0014288151497057068,3597,3600.0
pbp_2010,game_half,object,False,0.0,3,Half1
pbp_2010,quarter_end,float32,False,0.0,2,0.0
pbp_2010,drive,float32,True,0.012070289175125822,34,1.0
pbp_2010,sp,float32,False,0.0,2,0.0
pbp_2010,qtr,float32,False,0.0,5,1.0
pbp_2010,down,float32,True,0.15539964172993262,4,1.0
pbp_2010,goal_to_go,int32,False,0.0,2,0
pbp_2010,time,object,True,0.0014288151497057068,901,15:00
pbp_2010,yrdln,object,True,0.007506610935767295,1569,LA 30
pbp_2010,ydstogo,float32,False,0.0,38,0.0
pbp_2010,ydsnet,float32,True,0.012070289175125822,124,53.0
pbp_2010,desc,object,False,0.0,44075,GAME
pbp_2010,play_type,object,True,0.030261025334811908,9,kickoff
pbp_2010,yards_gained,float32,True,0.031305979698029514,109,0.0
pbp_2010,shotgun,float32,False,0.0,2,0.0
pbp_2010,no_huddle,float32,False,0.0,2,0.0
pbp_2010,qb_dropback,float32,True,0.030261025334811908,2,0.0
pbp_2010,qb_kneel,float32,False,0.0,2,0.0
pbp_2010,qb_spike,float32,False,0.0,2,0.0
pbp_2010,qb_scramble,float32,False,0.0,2,0.0
pbp_2010,pass_length,object,True,0.618676959822571,2,short
pbp_2010,pass_location,object,True,0.618676959822571,3,right
pbp_2010,air_yards,float32,True,0.616032585515653,76,0.0
pbp_2010,yards_after_catch,float32,True,0.7667832466092297,80,0.0
pbp_2010,run_location,object,True,0.7018041456964941,3,left
pbp_2010,run_gap,object,True,0.7853791691546532,3,end
pbp_2010,field_goal_result,object,True,0.9788023543461571,3,blocked
pbp_2010,kick_distance,float32,True,0.8403139128209502,77,70.0
pbp_2010,extra_point_result,object,True,0.9726819073615969,4,good
pbp_2010,two_point_conv_result,object,True,0.9988484176405357,2,failure
pbp_2010,home_timeouts_remaining,float32,False,0.0,4,3.0
pbp_2010,away_timeouts_remaining,float32,False,0.0,4,3.0
pbp_2010,timeout,float32,True,0.031305979698029514,2,0.0
pbp_2010,timeout_team,object,True,0.9573061503028235,32,ARI
pbp_2010,td_team,object,True,0.9714663482043845,32,ARI
pbp_2010,td_player_name,object,True,0.9714663482043845,381,T.Hightower
pbp_2010,td_player_id,object,True,0.9714663482043845,395,00-0026289
pbp_2010,posteam_timeouts_remaining,float32,True,0.05098950780516932,4,3.0
pbp_2010,defteam_timeouts_remaining,float32,True,0.05098950780516932,4,3.0
pbp_2010,total_home_score,float32,False,0.0,45,0.0
pbp_2010,total_away_score,float32,False,0.0,49,0.0
pbp_2010,posteam_score,float32,True,0.05126674059541073,50,0.0
pbp_2010,defteam_score,float32,True,0.05126674059541073,47,0.0
pbp_2010,score_differential,float32,True,0.05126674059541073,82,0.0
pbp_2010,posteam_score_post,float32,True,0.05098950780516932,50,0.0
pbp_2010,defteam_score_post,float32,True,0.05098950780516932,48,0.0
pbp_2010,score_differential_post,float32,True,0.05098950780516932,84,0.0
pbp_2010,no_score_prob,float32,False,0.0,40383,0.0
pbp_2010,opp_fg_prob,float32,False,0.0,40326,0.0
pbp_2010,opp_safety_prob,float32,False,0.0,40340,0.0
pbp_2010,opp_td_prob,float32,False,0.0,40331,0.0
pbp_2010,fg_prob,float32,False,0.0,40351,0.0
pbp_2010,safety_prob,float32,False,0.0,40324,0.0
pbp_2010,td_prob,float32,False,0.0,40291,0.0
pbp_2010,extra_point_prob,float32,False,0.0,8,0.0
pbp_2010,two_point_conversion_prob,float32,False,0.0,2,0.0
pbp_2010,ep,float32,True,0.011558474793141687,40385,0.26174605
pbp_2010,epa,float32,True,0.011579800392391025,41459,-0.0
pbp_2010,total_home_epa,float32,False,0.0,42515,0.0
pbp_2010,total_away_epa,float32,False,0.0,42515,0.0
pbp_2010,total_home_rush_epa,float32,False,0.0,14148,0.0
pbp_2010,total_away_rush_epa,float32,False,0.0,14148,0.0
pbp_2010,total_home_pass_epa,float32,False,0.0,19156,0.0
pbp_2010,total_away_pass_epa,float32,False,0.0,19156,0.0
pbp_2010,air_epa,float32,True,0.6179092382495948,17909,-0.5646439
pbp_2010,yac_epa,float32,True,0.6179092382495948,15089,0.0
pbp_2010,comp_air_epa,float32,True,0.03158321248827092,10933,0.0
pbp_2010,comp_yac_epa,float32,True,0.03158321248827092,8287,0.0
pbp_2010,total_home_comp_air_epa,float32,False,0.0,10936,0.0
pbp_2010,total_away_comp_air_epa,float32,False,0.0,10936,0.0
pbp_2010,total_home_comp_yac_epa,float32,False,0.0,8288,0.0
pbp_2010,total_away_comp_yac_epa,float32,False,0.0,8288,0.0
pbp_2010,total_home_raw_air_epa,float32,False,0.0,17914,0.0
pbp_2010,total_away_raw_air_epa,float32,False,0.0,17914,0.0
pbp_2010,total_home_raw_yac_epa,float32,False,0.0,15115,0.0
pbp_2010,total_away_raw_yac_epa,float32,False,0.0,15115,0.0
pbp_2010,wp,float32,True,0.005843214194318861,36526,0.42202416
pbp_2010,def_wp,float32,True,0.005843214194318861,36458,0.57797587
pbp_2010,home_wp,float32,False,0.0,36491,0.57797587
pbp_2010,away_wp,float32,False,0.0,36545,0.42202416
pbp_2010,wpa,float32,True,0.013776337115072933,40613,-0.0
pbp_2010,vegas_wpa,float32,True,0.013776337115072933,42136,-0.0
pbp_2010,vegas_home_wpa,float32,True,0.005693934999573488,42456,0.0
pbp_2010,home_wp_post,float32,True,0.06604538087520259,36143,0.5660912
pbp_2010,away_wp_post,float32,True,0.06604538087520259,36195,0.43390882
pbp_2010,vegas_wp,float32,True,0.005843214194318861,42478,0.6040655
pbp_2010,vegas_home_wp,float32,False,0.0,42413,0.39593452
pbp_2010,total_home_rush_wpa,float32,False,0.0,14070,0.0
pbp_2010,total_away_rush_wpa,float32,False,0.0,14070,0.0
pbp_2010,total_home_pass_wpa,float32,False,0.0,19086,0.0
pbp_2010,total_away_pass_wpa,float32,False,0.0,19086,0.0
pbp_2010,air_wpa,float32,True,0.6179092382495948,3646,-0.017919898
pbp_2010,yac_wpa,float32,True,0.6179092382495948,14906,0.0
pbp_2010,comp_air_wpa,float32,True,0.03158321248827092,3142,0.0
pbp_2010,comp_yac_wpa,float32,True,0.03158321248827092,8206,0.0
pbp_2010,total_home_comp_air_wpa,float32,False,0.0,3143,0.0
pbp_2010,total_away_comp_air_wpa,float32,False,0.0,3143,0.0
pbp_2010,total_home_comp_yac_wpa,float32,False,0.0,8271,0.0
pbp_2010,total_away_comp_yac_wpa,float32,False,0.0,8271,0.0
pbp_2010,total_home_raw_air_wpa,float32,False,0.0,3651,0.0
pbp_2010,total_away_raw_air_wpa,float32,False,0.0,3651,0.0
pbp_2010,total_home_raw_yac_wpa,float32,False,0.0,15209,0.0
pbp_2010,total_away_raw_yac_wpa,float32,False,0.0,15209,0.0
pbp_2010,punt_blocked,float32,True,0.031305979698029514,2,0.0
pbp_2010,first_down_rush,float32,True,0.031305979698029514,2,0.0
pbp_2010,first_down_pass,float32,True,0.031305979698029514,2,0.0
pbp_2010,first_down_penalty,float32,True,0.031305979698029514,2,0.0
pbp_2010,third_down_converted,float32,True,0.031305979698029514,2,0.0
pbp_2010,third_down_failed,float32,True,0.031305979698029514,2,0.0
pbp_2010,fourth_down_converted,float32,True,0.031305979698029514,2,0.0
pbp_2010,fourth_down_failed,float32,True,0.031305979698029514,2,0.0
pbp_2010,incomplete_pass,float32,True,0.031305979698029514,2,0.0
pbp_2010,touchback,float32,False,0.0,2,0.0
pbp_2010,interception,float32,True,0.031305979698029514,2,0.0
pbp_2010,punt_inside_twenty,float32,True,0.031305979698029514,2,0.0
pbp_2010,punt_in_endzone,float32,True,0.031305979698029514,1,0.0
pbp_2010,punt_out_of_bounds,float32,True,0.031305979698029514,2,0.0
pbp_2010,punt_downed,float32,True,0.031305979698029514,2,0.0
pbp_2010,punt_fair_catch,float32,True,0.031305979698029514,2,0.0
pbp_2010,kickoff_inside_twenty,float32,True,0.031305979698029514,2,0.0
pbp_2010,kickoff_in_endzone,float32,True,0.031305979698029514,2,1.0
pbp_2010,kickoff_out_of_bounds,float32,True,0.031305979698029514,2,0.0
pbp_2010,kickoff_downed,float32,True,0.031305979698029514,2,0.0
pbp_2010,kickoff_fair_catch,float32,True,0.031305979698029514,2,0.0
pbp_2010,fumble_forced,float32,True,0.031305979698029514,2,0.0
pbp_2010,fumble_not_forced,float32,True,0.031305979698029514,2,0.0
pbp_2010,fumble_out_of_bounds,float32,True,0.031305979698029514,2,0.0
pbp_2010,solo_tackle,float32,True,0.031305979698029514,2,1.0
pbp_2010,safety,float32,True,0.031305979698029514,2,0.0
pbp_2010,penalty,float32,True,0.031305979698029514,2,0.0
pbp_2010,tackled_for_loss,float32,True,0.031305979698029514,2,0.0
pbp_2010,fumble_lost,float32,True,0.031305979698029514,2,0.0
pbp_2010,own_kickoff_recovery,float32,True,0.031305979698029514,2,0.0
pbp_2010,own_kickoff_recovery_td,float32,True,0.031305979698029514,1,0.0
pbp_2010,qb_hit,float32,True,0.031305979698029514,2,0.0
pbp_2010,rush_attempt,float32,True,0.031305979698029514,2,0.0
pbp_2010,pass_attempt,float32,True,0.031305979698029514,2,0.0
pbp_2010,sack,float32,True,0.031305979698029514,2,0.0
pbp_2010,touchdown,float32,True,0.031305979698029514,2,0.0
pbp_2010,pass_touchdown,float32,True,0.031305979698029514,2,0.0
pbp_2010,rush_touchdown,float32,True,0.031305979698029514,2,0.0
pbp_2010,return_touchdown,float32,True,0.031305979698029514,2,0.0
pbp_2010,extra_point_attempt,float32,True,0.031305979698029514,2,0.0
pbp_2010,two_point_attempt,float32,True,0.031305979698029514,2,0.0
pbp_2010,field_goal_attempt,float32,True,0.031305979698029514,2,0.0
pbp_2010,kickoff_attempt,float32,True,0.03119935170178282,2,1.0
pbp_2010,punt_attempt,float32,True,0.031305979698029514,2,0.0
pbp_2010,fumble,float32,True,0.031305979698029514,2,0.0
pbp_2010,complete_pass,float32,True,0.031305979698029514,2,0.0
pbp_2010,assist_tackle,float32,True,0.031305979698029514,2,0.0
pbp_2010,lateral_reception,float32,True,0.031305979698029514,2,0.0
pbp_2010,lateral_rush,float32,True,0.031305979698029514,2,0.0
pbp_2010,lateral_return,float32,True,0.031305979698029514,2,0.0
pbp_2010,lateral_recovery,float32,True,0.031305979698029514,2,0.0
pbp_2010,passer_player_id,object,True,0.5898020984389661,105,00-0023645
pbp_2010,passer_player_name,object,True,0.5898020984389661,110,D.Anderson
pbp_2010,passing_yards,float32,True,0.7665060138189883,99,0.0
pbp_2010,receiver_player_id,object,True,0.6204469845602661,463,00-0023108
pbp_2010,receiver_player_name,object,True,0.6204469845602661,441,S.Spach
pbp_2010,receiving_yards,float32,True,0.7665060138189883,99,0.0
pbp_2010,rusher_player_id,object,True,0.690352298899599,324,00-0026289
pbp_2010,rusher_player_name,object,True,0.690352298899599,318,T.Hightower
pbp_2010,rushing_yards,float32,True,0.6906295316898405,82,5.0
pbp_2010,lateral_receiver_player_id,object,True,0.9998933720037533,5,00-0020337
pbp_2010,lateral_receiver_player_name,object,True,0.9998933720037533,5,S.Smith
pbp_2010,lateral_receiving_yards,float32,True,0.9998933720037533,5,2.0
pbp_2010,lateral_rusher_player_id,object,True,0.999936023202252,3,00-0020679
pbp_2010,lateral_rusher_player_name,object,True,0.999936023202252,3,Sh.Hill
pbp_2010,lateral_rushing_yards,float32,True,0.999936023202252,2,3.0
pbp_2010,lateral_sack_player_id,object,True,1.0,0,
pbp_2010,lateral_sack_player_name,object,True,1.0,0,
pbp_2010,interception_player_id,object,True,0.9886974323978504,275,00-0020505
pbp_2010,interception_player_name,object,True,0.9886974323978504,270,A.Wilson
pbp_2010,lateral_interception_player_id,object,True,0.999936023202252,3,00-0022844
pbp_2010,lateral_interception_player_name,object,True,0.999936023202252,3,S.Jones
pbp_2010,punt_returner_player_id,object,True,0.9630427365008957,103,00-0026035
pbp_2010,punt_returner_player_name,object,True,0.9630427365008957,103,D.Amendola
pbp_2010,lateral_punt_returner_player_id,object,True,0.9999573488015013,2,00-0025440
pbp_2010,lateral_punt_returner_player_name,object,True,0.9999573488015013,2,E.Wright
pbp_2010,kickoff_returner_player_name,object,True,0.9544698456026615,215,L.Stephens-Howling
pbp_2010,kickoff_returner_player_id,object,True,0.9544698456026615,215,00-0026956
pbp_2010,lateral_kickoff_returner_player_id,object,True,0.999872046404504,6,00-0022217
pbp_2010,lateral_kickoff_returner_player_name,object,True,0.999872046404504,6,M.Moore
pbp_2010,punter_player_id,object,True,0.9453638147231938,42,00-0022954
pbp_2010,punter_player_name,object,True,0.9453638147231938,42,B.Graham
pbp_2010,kicker_player_name,object,True,0.8950140748955046,60,Josh.Brown
pbp_2010,kicker_player_id,object,True,0.8950140748955046,60,00-0021940
pbp_2010,own_kickoff_recovery_player_id,object,True,0.999808069606756,9,00-0027896
pbp_2010,own_kickoff_recovery_player_name,object,True,0.999808069606756,9,R.Phillips
pbp_2010,blocked_player_id,object,True,0.9993175808240211,30,00-0020505
pbp_2010,blocked_player_name,object,True,0.9993175808240211,30,A.Wilson
pbp_2010,tackle_for_loss_1_player_id,object,True,0.9484347010150985,579,00-0019706
pbp_2010,tackle_for_loss_1_player_name,object,True,0.9484133754158491,558,F.Robbins
pbp_2010,tackle_for_loss_2_player_id,object,True,1.0,0,
pbp_2010,tackle_for_loss_2_player_name,object,True,1.0,0,
pbp_2010,qb_hit_1_player_id,object,True,0.9496076089738121,502,00-0019706
pbp_2010,qb_hit_1_player_name,object,True,0.9495862833745629,490,F.Robbins
pbp_2010,qb_hit_2_player_id,object,True,0.9978887656743155,77,00-0022161
pbp_2010,qb_hit_2_player_name,object,True,0.9978887656743155,77,T.Suggs
pbp_2010,forced_fumble_player_1_team,object,True,0.9889320139895931,32,LA
pbp_2010,forced_fumble_player_1_player_id,object,True,0.9889533395888425,343,00-0023501
pbp_2010,forced_fumble_player_1_player_name,object,True,0.9889320139895931,331,O.Atogwe
pbp_2010,forced_fumble_player_2_team,object,True,0.9999573488015013,2,ARI
pbp_2010,forced_fumble_player_2_player_id,object,True,0.9999573488015013,2,00-0025529
pbp_2010,forced_fumble_player_2_player_name,object,True,0.9999573488015013,2,S.Breaston
pbp_2010,solo_tackle_1_team,object,True,0.5334598652222128,32,LA
pbp_2010,solo_tackle_2_team,object,True,0.9930478546447156,32,ARI
pbp_2010,solo_tackle_1_player_id,object,True,0.534483493986181,1367,00-0025626
pbp_2010,solo_tackle_2_player_id,object,True,0.9930478546447156,277,00-0025529
pbp_2010,solo_tackle_1_player_name,object,True,0.5335025164207114,1263,C.Ah You
pbp_2010,solo_tackle_2_player_name,object,True,0.9930478546447156,272,S.Breaston
pbp_2010,assist_tackle_1_player_id,object,True,0.864582444766698,894,00-0019104
pbp_2010,assist_tackle_1_player_name,object,True,0.864582444766698,841,P.Lenon
pbp_2010,assist_tackle_1_team,object,True,0.864582444766698,32,ARI
pbp_2010,assist_tackle_2_player_id,object,True,0.9660496459950525,609,00-0022143
pbp_2010,assist_tackle_2_player_name,object,True,0.9660496459950525,577,O.Mughelli
pbp_2010,assist_tackle_2_team,object,True,0.9660496459950525,32,ATL
pbp_2010,assist_tackle_3_player_id,object,True,1.0,0,
pbp_2010,assist_tackle_3_player_name,object,True,1.0,0,
pbp_2010,assist_tackle_3_team,object,True,1.0,0,
pbp_2010,assist_tackle_4_player_id,object,True,1.0,0,
pbp_2010,assist_tackle_4_player_name,object,True,1.0,0,
pbp_2010,assist_tackle_4_team,object,True,1.0,0,
pbp_2010,tackle_with_assist,float32,True,0.031305979698029514,2,0.0
pbp_2010,tackle_with_assist_1_player_id,object,True,0.8985541243708948,826,00-0025420
pbp_2010,tackle_with_assist_1_player_name,object,True,0.8985541243708948,782,A.Branch
pbp_2010,tackle_with_assist_1_team,object,True,0.8985327987716455,32,ARI
pbp_2010,tackle_with_assist_2_player_id,object,True,1.0,0,
pbp_2010,tackle_with_assist_2_player_name,object,True,1.0,0,
pbp_2010,tackle_with_assist_2_team,object,True,1.0,0,
pbp_2010,pass_defense_1_player_id,object,True,0.9479442122323637,561,00-0020505
pbp_2010,pass_defense_1_player_name,object,True,0.9479442122323637,535,A.Wilson
pbp_2010,pass_defense_2_player_id,object,True,0.9983366032585516,70,00-0024250
pbp_2010,pass_defense_2_player_name,object,True,0.9983366032585516,69,R.McIntosh
pbp_2010,fumbled_1_team,object,True,0.983707242173505,32,ARI
pbp_2010,fumbled_1_player_id,object,True,0.983707242173505,319,00-0026289
pbp_2010,fumbled_1_player_name,object,True,0.983707242173505,312,T.Hightower
pbp_2010,fumbled_2_player_id,object,True,0.9999573488015013,2,00-0025541
pbp_2010,fumbled_2_player_name,object,True,0.9999573488015013,2,C.Ryan
pbp_2010,fumbled_2_team,object,True,0.9999573488015013,2,LA
pbp_2010,fumble_recovery_1_team,object,True,0.984773522135972,32,LA
pbp_2010,fumble_recovery_1_yards,float32,True,0.984773522135972,45,43.0
pbp_2010,fumble_recovery_1_player_id,object,True,0.984773522135972,509,00-0027041
pbp_2010,fumble_recovery_1_player_name,object,True,0.984773522135972,495,B.Fletcher
pbp_2010,fumble_recovery_2_team,object,True,0.9999146976030027,4,ARI
pbp_2010,fumble_recovery_2_yards,float32,True,0.9999146976030027,2,0.0
pbp_2010,fumble_recovery_2_player_id,object,True,0.9999146976030027,4,00-0025682
pbp_2010,fumble_recovery_2_player_name,object,True,0.9999146976030027,4,L.Sendlein
pbp_2010,sack_player_id,object,True,0.9770749808069606,377,00-0019706
pbp_2010,sack_player_name,object,True,0.9770536552077114,371,F.Robbins
pbp_2010,half_sack_1_player_id,object,True,0.9978247888765674,87,00-0019545
pbp_2010,half_sack_1_player_name,object,True,0.9978247888765674,86,S.Ellis
pbp_2010,half_sack_2_player_id,object,True,0.9978247888765674,80,00-0021081
pbp_2010,half_sack_2_player_name,object,True,0.9978247888765674,80,B.Thomas
pbp_2010,return_team,object,True,0.8787852938667576,32,ARI
pbp_2010,return_yards,float32,True,0.031305979698029514,102,22.0
pbp_2010,penalty_team,object,True,0.9313955472148767,32,LA
pbp_2010,penalty_player_id,object,True,0.9329736415593278,1156,00-0024178
pbp_2010,penalty_player_name,object,True,0.9329736415593278,1081,K.Dockery
pbp_2010,penalty_yards,float32,True,0.9313955472148767,47,5.0
pbp_2010,replay_or_challenge,float32,False,0.0,2,0.0
pbp_2010,replay_or_challenge_result,object,True,0.9920668770792459,3,upheld
pbp_2010,penalty_type,object,True,0.9314595240126248,50,Defensive Holding
pbp_2010,defensive_two_point_attempt,float32,True,0.031305979698029514,1,0.0
pbp_2010,defensive_two_point_conv,float32,True,0.031305979698029514,1,0.0
pbp_2010,defensive_extra_point_attempt,float32,True,0.031305979698029514,1,0.0
pbp_2010,defensive_extra_point_conv,float32,True,0.031305979698029514,1,0.0
pbp_2010,safety_player_name,object,True,0.9997867440075066,10,G.Hardy
pbp_2010,safety_player_id,object,True,0.9997867440075066,10,00-0027774
pbp_2010,season,int64,False,0.0,1,2010
pbp_2010,cp,float32,True,0.6223662884927067,14280,0.70802647
pbp_2010,cpoe,float32,True,0.6223662884927067,15217,29.197353
pbp_2010,series,float32,False,0.0,70,1.0
pbp_2010,series_success,float32,False,0.0,2,1.0
pbp_2010,series_result,object,True,0.00019193039324405016,11,First down
pbp_2010,order_sequence,float32,False,0.0,4719,1.0
pbp_2010,start_time,object,False,0.0,257,"9/12/10, 16:15:48"
pbp_2010,time_of_day,object,True,0.05753646677471637,42742,2010-09-12T20:15:48Z
pbp_2010,stadium,object,False,0.0,34,Edward Jones Dome
pbp_2010,weather,object,False,0.0,230,"Temp: ° F, Wind: mph"
pbp_2010,nfl_api_id,object,False,0.0,267,10012010-0912-08db-a9af-e91b638cd7d4
pbp_2010,play_clock,object,False,0.0,1,0
pbp_2010,play_deleted,float32,False,0.0,1,0.0
pbp_2010,play_type_nfl,object,False,0.0,17,GAME_START
pbp_2010,special_teams_play,float32,False,0.0,2,0.0
pbp_2010,st_play_type,object,True,1.0,0,
pbp_2010,end_clock_time,object,True,1.0,0,
pbp_2010,end_yard_line,object,True,1.0,0,
pbp_2010,fixed_drive,float32,False,0.0,34,1.0
pbp_2010,fixed_drive_result,object,True,0.00019193039324405016,9,Turnover
pbp_2010,drive_real_start_time,object,True,0.05092553100742131,6035,2010-09-12T20:15:48Z
pbp_2010,drive_play_count,float32,True,0.012070289175125822,20,8.0
pbp_2010,drive_time_of_possession,object,True,0.012070289175125822,510,4:10
pbp_2010,drive_first_downs,float32,True,0.012070289175125822,9,3.0
pbp_2010,drive_inside20,float32,True,0.012070289175125822,2,0.0
pbp_2010,drive_ended_with_score,float32,True,0.012070289175125822,2,0.0
pbp_2010,drive_quarter_start,float32,True,0.012070289175125822,5,1.0
pbp_2010,drive_quarter_end,float32,True,0.012070289175125822,5,1.0
pbp_2010,drive_yards_penalized,float32,True,0.012070289175125822,74,0.0
pbp_2010,drive_start_transition,object,True,0.012070289175125822,13,KICKOFF
pbp_2010,drive_end_transition,object,True,0.012070289175125822,15,FUMBLE
pbp_2010,drive_game_clock_start,object,True,0.012070289175125822,896,15:00
pbp_2010,drive_game_clock_end,object,True,0.012070289175125822,895,10:50
pbp_2010,drive_start_yard_line,object,True,0.0144161050925531,1469,ARI 22
pbp_2010,drive_end_yard_line,object,True,0.0144161050925531,1531,LA 22
pbp_2010,drive_play_id_started,float32,True,0.012070289175125822,3236,36.0
pbp_2010,drive_play_id_ended,float32,True,0.012070289175125822,3378,222.0
pbp_2010,away_score,int32,False,0.0,41,17
pbp_2010,home_score,int32,False,0.0,41,13
pbp_2010,location,object,False,0.0,2,Home
pbp_2010,result,int32,False,0.0,64,-4
pbp_2010,total,int32,False,0.0,62,30
pbp_2010,spread_line,float32,False,0.0,42,-3.0
pbp_2010,total_line,float32,False,0.0,35,39.5
pbp_2010,div_game,int32,False,0.0,2,1
pbp_2010,roof,object,False,0.0,4,dome
pbp_2010,surface,object,False,0.0,5,astroplay
pbp_2010,temp,float32,True,0.2810074213085388,69,65.0
pbp_2010,wind,float32,True,0.2810074213085388,23,9.0
pbp_2010,home_coach,object,False,0.0,36,Steve Spagnuolo
pbp_2010,away_coach,object,False,0.0,35,Ken Whisenhunt
pbp_2010,stadium_id,object,False,0.0,34,STL00
pbp_2010,game_stadium,object,False,0.0,34,Edward Jones Dome
pbp_2010,aborted_play,float32,False,0.0,2,0.0
pbp_2010,success,float32,True,0.011579800392391025,2,0.0
pbp_2010,passer,object,True,0.5587307003326794,105,D.Anderson
pbp_2010,passer_jersey_number,float32,True,0.5593917939094089,32,3.0
pbp_2010,rusher,object,True,0.6973897466518809,333,T.Hightower
pbp_2010,rusher_jersey_number,float32,True,0.6908214620830845,70,34.0
pbp_2010,receiver,object,True,0.6026827603855668,439,S.Spach
pbp_2010,receiver_jersey_number,float32,True,0.5992066877079246,63,83.0
pbp_2010,pass,float32,False,0.0,2,0.0
pbp_2010,rush,float32,False,0.0,2,0.0
pbp_2010,first_down,float32,True,0.031305979698029514,2,0.0
pbp_2010,special,float32,False,0.0,2,0.0
pbp_2010,play,float32,False,0.0,2,0.0
pbp_2010,passer_id,object,True,0.5587307003326794,105,00-0023645
pbp_2010,rusher_id,object,True,0.6973897466518809,340,00-0026289
pbp_2010,receiver_id,object,True,0.6026827603855668,463,00-0023108
pbp_2010,name,object,True,0.25612044698456027,351,D.Anderson
pbp_2010,jersey_number,float32,True,0.26558901305126675,70,3.0
pbp_2010,id,object,True,0.25612044698456027,358,00-0023645
pbp_2010,fantasy_player_name,object,True,0.31079928345986524,531,S.Spach
pbp_2010,fantasy_player_id,object,True,0.31079928345986524,557,00-0023108
pbp_2010,fantasy,object,True,0.28499530836816517,547,S.Spach
pbp_2010,fantasy_id,object,True,0.28499530836816517,574,00-0023108
pbp_2010,out_of_bounds,float32,False,0.0,2,0.0
pbp_2010,home_opening_kickoff,float32,False,0.0,2,0.0
pbp_2010,qb_epa,float32,True,0.011579800392391025,41459,-0.0
pbp_2010,xyac_epa,float32,True,0.6491299155506269,16446,0.90013766
pbp_2010,xyac_mean_yardage,float32,True,0.6488526827603855,14965,6.992027
pbp_2010,xyac_median_yardage,float32,True,0.6488526827603855,20,6.0
pbp_2010,xyac_success,float32,True,0.6488526827603855,10529,0.6907797
pbp_2010,xyac_fd,float32,True,0.6488526827603855,11325,0.22424965
pbp_2010,xpass,float32,True,0.24102192271602832,35488,0.5020334
pbp_2010,pass_oe,float32,True,0.2639895931075663,34447,49.796658
pbp_2011,play_id,float32,False,0.0,4730,1.0
pbp_2011,game_id,object,False,0.0,267,2011_01_ATL_CHI
pbp_2011,old_game_id,object,False,0.0,267,2011091105
pbp_2011,home_team,object,False,0.0,32,CHI
pbp_2011,away_team,object,False,0.0,32,ATL
pbp_2011,season_type,object,False,0.0,2,REG
pbp_2011,week,int32,False,0.0,21,1
pbp_2011,posteam,object,True,0.05051846231664137,32,CHI
pbp_2011,posteam_type,object,True,0.05051846231664137,2,home
pbp_2011,defteam,object,True,0.05051846231664137,32,ATL
pbp_2011,side_of_field,object,True,0.06877002191873209,33,ATL
pbp_2011,yardline_100,float32,True,0.06813775080087675,99,35.0
pbp_2011,game_date,object,False,0.0,49,2011-09-11
pbp_2011,quarter_seconds_remaining,float32,True,0.00139099645928174,901,900.0
pbp_2011,half_seconds_remaining,float32,True,0.00139099645928174,1800,1800.0
pbp_2011,game_seconds_remaining,float32,True,0.00139099645928174,3594,3600.0
pbp_2011,game_half,object,False,0.0,3,Half1
pbp_2011,quarter_end,float32,False,0.0,2,0.0
pbp_2011,drive,float32,True,0.011928848423537346,34,1.0
pbp_2011,sp,float32,False,0.0,2,0.0
pbp_2011,qtr,float32,False,0.0,5,1.0
pbp_2011,down,float32,True,0.15362080593491823,4,1.0
pbp_2011,goal_to_go,int32,False,0.0,2,0
pbp_2011,time,object,True,0.00139099645928174,901,15:00
pbp_2011,yrdln,object,True,0.007228966447479346,1569,ATL 35
pbp_2011,ydstogo,float32,False,0.0,37,0.0
pbp_2011,ydsnet,float32,True,0.011928848423537346,126,54.0
pbp_2011,desc,object,False,0.0,44044,GAME
pbp_2011,play_type,object,True,0.029611364019558252,9,no_play
pbp_2011,yards_gained,float32,True,0.03058084640026977,111,0.0
pbp_2011,shotgun,float32,False,0.0,2,0.0
pbp_2011,no_huddle,float32,False,0.0,2,0.0
pbp_2011,qb_dropback,float32,True,0.029611364019558252,2,0.0
pbp_2011,qb_kneel,float32,False,0.0,2,0.0
pbp_2011,qb_spike,float32,False,0.0,2,0.0
pbp_2011,qb_scramble,float32,False,0.0,2,0.0
pbp_2011,pass_length,object,True,0.618571910301804,2,short
pbp_2011,pass_location,object,True,0.618571910301804,3,right
pbp_2011,air_yards,float32,True,0.6155159332321699,74,0.0
pbp_2011,yards_after_catch,float32,True,0.768757376496375,85,7.0
pbp_2011,run_location,object,True,0.7044132524026302,3,left
pbp_2011,run_gap,object,True,0.781213117518125,3,end
pbp_2011,field_goal_result,object,True,0.9778283594672063,3,made
pbp_2011,kick_distance,float32,True,0.8399511043668858,78,70.0
pbp_2011,extra_point_result,object,True,0.9734024616422189,3,good
pbp_2011,two_point_conv_result,object,True,0.998882987691789,2,failure
pbp_2011,home_timeouts_remaining,float32,False,0.0,4,3.0
pbp_2011,away_timeouts_remaining,float32,False,0.0,4,3.0
pbp_2011,timeout,float32,True,0.03058084640026977,2,0.0
