SHOT_DIST,CLOSE_DEF_DIST,TOUCH_TIME,SHOT_CLOCK,HEIGHT_DIFFERENTIAL,HAS_HEIGHT_ADVANTAGE,LOW_CLOCK,LONG_TOUCH,HIGH_DRIBBLE,SHOT_EVENT_ID
18.6,5.6,0.7,14.5,0.0,0,0,0,0,08f78928ec81
24.0,5.6,0.8,5.6,-4.0,0,0,0,0,ebbd7909cea6
24.4,1.9,8.7,15.0,5.0,1,0,0,1,858e9d62ba26
22.8,6.1,0.7,17.1,-3.0,0,0,0,0,59b1b4fc0826
5.2,3.8,0.4,13.1,2.0,0,0,0,0,c29e22d335db
24.1,4.3,2.1,20.0,-1.0,0,0,0,0,b465067e7ac0
20.2,5.1,2.9,17.8,0.0,0,0,0,0,989be7fb7d4a
1.8,1.5,17.5,5.6,-8.0,0,0,1,1,d88e454caa21
27.3,14.0,0.0,6.3,1.0,0,0,0,0,06f393bf1e42
17.1,6.1,0.8,8.6,1.0,0,0,0,0,9f681307cb1d
6.8,2.7,0.8,12.8,0.0,0,0,0,0,a380b715e2ac
2.1,4.5,3.3,9.0,-11.0,0,0,0,0,872710dad4eb
4.5,1.8,0.8,17.0,1.0,0,0,0,0,5f5646d8f9f8
24.8,3.9,3.4,13.0,-3.0,0,0,0,0,caa8c67c40e4
25.5,5.1,0.7,0.0,0.0,0,1,0,0,bc3f3e97f0ea
19.4,3.3,5.4,17.6,2.0,0,0,0,1,1d4ea34522d6
3.5,3.3,0.3,13.2,4.0,0,0,0,0,d63fbc7ad484
15.0,5.6,0.9,5.0,-8.0,0,1,0,0,f57da1146353
23.9,5.4,0.8,5.8,-3.0,0,0,0,0,09f20c0cf58b
1.4,3.4,3.2,12.1,-9.0,0,0,0,0,d1ca79a57c9a
25.0,7.1,0.6,4.9,2.0,0,1,0,0,3973970bda43
16.4,5.2,1.1,15.6,-4.0,0,0,0,0,05a2bd59a8bd
2.5,3.7,0.7,5.0,-3.0,0,1,0,0,cecbfd65dd59
2.9,1.8,4.1,7.0,3.0,0,0,0,0,d421631a8ee8
1.8,1.3,1.1,14.4,1.0,0,0,0,0,605380d18715
4.3,0.0,6.7,9.7,2.0,0,0,0,0,f8ac4589b0d4
24.3,8.1,0.9,15.7,2.0,0,0,0,0,f0ea50ad041f
18.3,8.9,0.9,9.1,4.0,0,0,0,0,541f99803dc3
1.4,4.0,0.9,5.6,-2.0,0,0,0,0,df5d8f4e2631
5.1,2.6,0.7,18.7,-9.0,0,0,0,0,78ac71e10bf0
26.4,5.3,3.3,3.2,-3.0,0,1,0,0,f8daa8ca8bf5
11.5,4.3,9.3,0.0,-11.0,0,1,0,1,aa17e4342513
19.1,7.1,5.3,18.9,4.0,0,0,0,1,4539f0bdccaf
25.5,4.5,0.8,12.2,1.0,0,0,0,0,83a79d6adb4b
13.3,4.5,2.6,13.8,0.0,0,0,0,0,8dbc88debcad
3.1,1.9,4.2,11.4,-9.0,0,0,0,0,62481c4317d3
17.7,5.0,12.8,6.4,-2.0,0,0,1,1,e905c1067296
22.6,10.5,0.7,5.5,-4.0,0,0,0,0,3076669ea608
3.0,2.2,0.7,8.0,-4.0,0,0,0,0,0845c0af6173
7.3,3.1,2.0,11.1,-9.0,0,0,0,0,95b2633257b8
17.5,3.1,2.0,12.4,1.0,0,0,0,0,d0b7a389b297
1.3,3.1,2.6,13.0,-1.0,0,0,0,0,dd2d70eaafeb
18.3,5.2,1.0,11.4,3.0,0,0,0,0,12a3b1a2a927
22.7,5.0,10.2,14.0,1.0,0,0,1,1,6f80d8e50174
21.4,5.5,2.3,15.8,-1.0,0,0,0,0,373b0a21a031
22.6,7.2,0.7,18.3,1.0,0,0,0,0,5fc2b01f2def
22.8,5.7,0.8,8.0,-2.0,0,0,0,0,0616978af8ce
6.1,2.7,4.4,18.3,-1.0,0,0,0,1,d29f39432a4d
2.1,4.7,3.0,18.9,-9.0,0,0,0,0,d8fb08c0731e
13.7,3.5,1.3,2.9,1.0,0,1,0,0,b15817860cbf
6.4,0.9,1.6,11.8,-2.0,0,0,0,0,1c610e6e96c6
17.4,4.1,9.2,14.9,0.0,0,0,0,1,b53017a4a86d
12.1,4.7,2.1,12.1,0.0,0,0,0,0,8279980b54c5
9.4,3.9,0.8,13.7,5.0,1,0,0,0,feb2a784a2ee
6.3,3.9,4.1,3.4,3.0,0,1,0,0,42aa74336044
3.8,4.0,4.0,12.1,-4.0,0,0,0,0,0e2b7dc39664
24.4,10.8,0.9,14.5,4.0,0,0,0,0,c27f5e13d4a8
5.0,0.8,4.7,13.0,-3.0,0,0,0,0,876c1eddc3c0
6.6,0.9,3.7,14.1,-1.0,0,0,0,1,b8012b2c2d3a
2.0,3.6,0.6,14.9,1.0,0,0,0,0,1807ace83ea5
3.9,1.6,6.2,6.0,1.0,0,0,0,0,1e728b5a9e47
23.0,6.8,6.7,16.1,-1.0,0,0,0,1,af1d4b1dce8c
23.5,6.8,1.4,13.7,-2.0,0,0,0,0,2f85bc2a9241
4.1,1.0,1.6,8.8,0.0,0,0,0,0,da643e173b9a
14.4,4.1,2.0,7.8,-2.0,0,0,0,0,5f664a3ee3ed
2.3,0.5,2.0,23.0,0.0,0,0,0,0,983b07ca0ac5
10.6,3.1,2.5,4.0,-1.0,0,1,0,0,e1cb660e7648
4.4,0.9,2.4,9.3,-3.0,0,0,0,0,595875e73fc8
3.7,1.4,11.0,13.5,-6.0,0,0,1,1,bfca9e9c0aae
14.5,4.0,1.5,15.0,-3.0,0,0,0,0,1204cdfd443e
5.6,1.6,1.4,8.7,0.0,0,0,0,0,43780dec2b7e
21.5,6.0,0.8,16.7,-1.0,0,0,0,0,1dbef2ae9f0e
5.5,1.4,4.4,9.0,-7.0,0,0,0,0,be71d198637e
21.9,8.9,2.7,16.8,-1.0,0,0,0,0,c42dde04423c
10.7,3.1,1.8,7.0,0.0,0,0,0,0,e72a95f3b8e5
23.8,5.4,1.2,6.3,-3.0,0,0,0,0,61b97751015c
11.6,4.5,16.1,12.0,-9.0,0,0,1,1,6f4b92d685e7
3.7,1.9,5.7,7.9,-1.0,0,0,0,1,3157b2198bfa
12.0,2.5,3.6,7.5,2.0,0,0,0,0,096a4c9045ac
26.0,5.4,1.0,18.0,1.0,0,0,0,0,b51cc1f8aa5f
21.4,3.6,1.4,13.0,2.0,0,0,0,0,cba451301468
12.5,5.5,1.5,6.6,-1.0,0,0,0,0,3ce07d6d1574
16.5,7.0,0.7,6.4,-1.0,0,0,0,0,ce2f283669d9
3.7,2.5,3.2,20.8,-4.0,0,0,0,0,20df6c839b51
12.5,4.6,7.5,10.4,-1.0,0,0,0,0,0f6efa1c08f5
18.4,5.3,1.0,12.8,-8.0,0,0,0,0,e7bfba396d7d
16.1,4.7,6.3,12.0,-3.0,0,0,0,1,66dea0cffac4
9.5,6.1,3.6,5.7,0.0,0,0,0,0,487f03b7aecf
25.1,2.7,1.3,20.6,3.0,0,0,0,0,e94c8a20271b
20.4,4.6,6.3,17.2,-3.0,0,0,0,1,c2462fa0083c
21.1,2.1,10.9,0.0,-2.0,0,1,1,1,71f0bef15420
4.0,2.1,1.2,13.2,-2.0,0,0,0,0,d4bc1a81c8c8
24.8,12.3,1.1,22.2,9.0,1,0,0,0,5b73719f56d1
5.8,3.3,5.7,19.7,5.0,1,0,0,1,ddbdf798584e
4.3,2.8,0.8,7.0,-3.0,0,0,0,0,f516ad02eb14
15.9,2.9,1.4,2.8,5.0,1,1,0,0,ab696819f109
15.5,3.2,1.1,6.7,4.0,0,0,0,0,bd7ace5ea41d
24.3,4.1,0.8,0.0,1.0,0,1,0,0,e6c0b6390863
4.7,1.7,6.5,17.5,-8.0,0,0,0,1,7c2f574cf6ac
8.2,2.6,1.8,10.8,-2.0,0,0,0,0,8cef32bde329
27.1,5.6,2.0,14.3,1.0,0,0,0,0,4b0138e0c130
24.1,11.0,0.9,7.3,3.0,0,0,0,0,4d5cb587e4f6
16.6,3.7,3.9,4.0,-5.0,0,1,0,0,c8919bc9a5df
1.0,1.5,0.0,24.0,3.0,0,0,0,0,b589d3cb78ae
4.5,2.9,2.1,17.0,-4.0,0,0,0,0,7802e3e4b73e
23.9,9.5,2.5,13.0,3.0,0,0,0,0,d4c51adb35f6
5.0,2.4,3.5,10.6,-1.0,0,0,0,0,574b74b337a2
1.7,1.6,1.2,20.7,1.0,0,0,0,0,d185e242ca91
20.9,3.9,0.7,14.3,-1.0,0,0,0,0,2f6d04ad7daf
23.2,4.1,11.5,12.0,2.0,0,0,1,1,fa86d77fef9e
9.6,1.9,0.7,19.8,2.0,0,0,0,0,1af8f9240feb
22.4,2.0,0.7,17.5,4.0,0,0,0,0,51a7e9886a03
19.0,4.5,0.0,13.6,1.0,0,0,0,0,be1867ad6fc3
3.5,2.9,0.0,24.0,-3.0,0,0,0,0,74d060f50c10
3.3,3.9,2.3,15.4,1.0,0,0,0,0,5513306418ec
21.8,3.2,0.9,6.1,-1.0,0,0,0,0,896aeba89c22
27.0,3.3,1.6,5.5,-2.0,0,0,0,0,45ad0ecdbc77
3.3,1.0,7.4,8.3,1.0,0,0,0,0,930196acf490
13.3,4.3,3.2,4.2,4.0,0,1,0,0,a6fcd0bbf754
25.4,5.9,1.4,9.9,-1.0,0,0,0,0,2987d8c0a249
5.2,3.2,1.0,20.1,-1.0,0,0,0,0,1ef6750a4c94
26.2,11.7,0.9,15.3,-4.0,0,0,0,0,520922032fd6
24.5,6.1,0.9,18.5,-2.0,0,0,0,0,ed51ecaca2f7
31.4,5.2,0.2,0.0,-1.0,0,1,0,0,42ce54dc4744
24.6,4.7,0.9,0.6,1.0,0,1,0,0,5aec68548a35
19.4,4.9,0.8,11.6,1.0,0,0,0,0,08a0ffc6c8cc
12.3,4.0,4.5,12.9,-8.0,0,0,0,1,73f2dd6bf36d
11.2,4.5,2.1,9.5,-6.0,0,0,0,0,0ac352dad3d3
4.2,2.0,0.8,13.6,9.0,1,0,0,0,e7e92a72cf20
6.0,4.6,12.4,2.8,2.0,0,1,1,1,9af641ff7680
25.0,5.2,4.3,7.4,-7.0,0,0,0,0,69904fb144a4
3.7,0.7,7.5,16.0,-7.0,0,0,0,1,bc8e052d3d88
7.1,2.4,3.8,12.0,0.0,0,0,0,0,b7c07d6958df
1.5,3.6,0.4,11.2,-5.0,0,0,0,0,e888d9c581e2
5.0,1.7,4.8,0.9,5.0,1,1,0,0,986bf242e13a
5.7,3.3,0.6,21.3,10.0,1,0,0,0,af5fb9e88ff9
10.0,3.1,1.4,18.0,9.0,1,0,0,0,fe92da69f777
6.7,4.0,3.3,9.9,0.0,0,0,0,0,e9d329f5e463
24.5,6.3,0.7,10.3,-3.0,0,0,0,0,03843114ff60
0.9,2.9,0.6,19.3,-3.0,0,0,0,0,75eb852fde9e
5.5,1.9,4.5,2.4,-1.0,0,1,0,0,5104ba2e9fce
3.5,3.9,1.3,20.3,3.0,0,0,0,0,942f71cc58e5
24.7,5.9,0.7,10.0,-5.0,0,0,0,0,0dd682e1d1ea
21.1,4.9,1.4,11.0,2.0,0,0,0,0,eec032ecb77b
20.6,5.1,0.8,15.9,1.0,0,0,0,0,a81e75ddd9ed
5.3,1.7,2.3,13.8,2.0,0,0,0,0,6bd4117059e7
3.5,4.6,0.9,10.2,6.0,1,0,0,0,d931b895b3da
25.6,14.2,0.9,10.6,0.0,0,0,0,0,88e6f7fc2de1
24.4,6.8,0.8,9.5,-6.0,0,0,0,0,704bbaced9e1
0.7,0.5,1.1,14.3,-1.0,0,0,0,0,e70d4d02effd
8.4,1.8,2.2,14.3,3.0,0,0,0,0,bae10dcdcb45
2.9,1.6,1.0,12.2,1.0,0,0,0,0,e3ee8df50657
1.9,0.6,7.0,6.9,-9.0,0,0,0,1,fd282e041441
5.3,1.6,6.0,15.6,-3.0,0,0,0,1,c3daaac7560c
25.1,3.9,1.2,18.4,7.0,1,0,0,0,609897c6b2ed
12.6,2.4,7.3,6.1,-4.0,0,0,0,1,8779f4b2411d
5.2,1.9,2.4,13.3,-4.0,0,0,0,0,aea629817605
12.4,0.6,3.8,12.0,2.0,0,0,0,0,73509e1f850f
18.5,6.6,1.1,14.0,1.0,0,0,0,0,cc4c2f8dbfbb
23.7,3.0,0.7,11.4,-3.0,0,0,0,0,558c44e16cef
34.9,4.2,0.4,0.3,2.0,0,1,0,0,3099156f2479
22.4,9.1,0.9,17.2,-1.0,0,0,0,0,4dfb736e8337
0.9,1.4,4.9,13.6,-5.0,0,0,0,0,2f7317302202
22.5,6.7,1.4,14.5,-1.0,0,0,0,0,12341fb81ad1
25.1,9.4,1.0,12.9,-2.0,0,0,0,0,d7c642c7b72c
9.6,3.0,2.0,19.8,5.0,1,0,0,0,a08cfdc87d20
14.1,2.6,7.3,1.2,-3.0,0,1,0,0,f503b9a55252
4.5,3.1,1.2,0.0,-8.0,0,1,0,0,0d80fa54bad8
1.2,3.5,1.1,19.0,3.0,0,0,0,0,9328cd08e158
28.8,4.8,2.3,7.3,2.0,0,0,0,0,2928da2d288f
14.6,4.3,3.9,9.9,-2.0,0,0,0,0,fbbab9c95dbf
15.9,4.8,3.3,9.5,0.0,0,0,0,0,b733d55318c9
5.5,2.7,2.1,5.1,-2.0,0,0,0,0,6ed47f5699ce
24.0,9.4,0.8,16.7,-4.0,0,0,0,0,412600a741b4
25.1,4.5,3.2,15.6,0.0,0,0,0,0,ce40842f0431
23.7,5.4,2.0,11.9,-1.0,0,0,0,0,576259a784c1
25.0,6.2,0.7,9.7,7.0,1,0,0,0,a78a9cec0047
5.2,2.5,1.1,16.6,5.0,1,0,0,0,76b3b8d47b4f
2.0,2.8,2.9,19.7,-6.0,0,0,0,0,2559022f46be
4.9,2.3,0.7,7.0,-3.0,0,0,0,0,8029d436b1f3
22.7,5.3,0.8,19.3,5.0,1,0,0,0,cd37c1d4dabb
9.0,4.9,2.6,8.0,-12.0,0,0,0,0,48cccc1f4b75
2.8,3.0,2.3,10.3,-15.0,0,0,0,0,dbeb4b166ec9
2.3,2.0,3.3,17.4,-4.0,0,0,0,0,9c304ce6385b
24.1,5.4,0.8,14.9,0.0,0,0,0,0,76fafd10fe7b
3.4,2.6,3.5,8.3,-2.0,0,0,0,0,9f3f09346313
18.4,3.3,1.9,5.3,2.0,0,0,0,0,18fbba181f2c
5.3,0.8,2.6,21.4,5.0,1,0,0,0,abd75fba2fba
2.1,2.9,0.2,24.0,1.0,0,0,0,0,a52c2db8ec20
24.6,9.1,1.0,13.3,1.0,0,0,0,0,7151492b373b
20.7,9.3,0.8,7.0,-2.0,0,0,0,0,014490f3fcc5
17.1,4.3,6.2,18.3,-4.0,0,0,0,1,715393459baa
2.4,1.7,0.7,11.8,-10.0,0,0,0,0,076fe4b0bcba
7.9,1.9,3.0,9.0,-3.0,0,0,0,0,c9529bd2b7e9
11.3,2.6,16.8,6.5,2.0,0,0,1,1,ebfae3b6081b
24.1,5.3,0.8,7.7,-2.0,0,0,0,0,ede5355af330
17.0,5.2,3.3,9.3,-1.0,0,0,0,0,6baca5dd9878
25.6,5.5,0.9,15.0,1.0,0,0,0,0,f601747e0e43
19.2,4.2,1.6,16.2,3.0,0,0,0,0,4cc82a5d3aac
17.0,3.7,0.9,11.0,-1.0,0,0,0,0,45faf93163a2
11.0,2.2,4.7,8.1,2.0,0,0,0,0,a93d074f4972
8.2,3.9,9.5,11.2,-4.0,0,0,0,1,10c71b1b9ecc
13.4,4.1,1.8,18.1,0.0,0,0,0,0,a5adffa780d3
21.4,6.7,1.3,8.9,-1.0,0,0,0,0,17b1daf50a83
8.6,2.8,5.8,8.7,-1.0,0,0,0,0,2b39a8313b9c
6.6,2.6,2.2,5.4,2.0,0,0,0,0,9b2aac7b5744
24.5,6.0,8.7,3.4,-3.0,0,1,0,0,9899bfc97d1f
23.1,8.7,1.2,18.2,-1.0,0,0,0,0,7e9f03ff3594
12.4,4.8,3.9,7.2,-2.0,0,0,0,0,bb56cff8c50e
23.6,4.2,2.2,4.4,0.0,0,1,0,0,1e07e6a1678a
21.0,7.7,12.6,10.7,-9.0,0,0,1,1,b7fff32d5f2f
2.9,2.8,0.0,0.0,0.0,0,1,0,0,06f470e03461
2.2,1.4,0.8,8.7,4.0,0,0,0,0,286729f46896
5.8,2.1,2.0,9.6,-2.0,0,0,0,0,06b44f176eb3
8.9,1.7,5.1,2.1,-1.0,0,1,0,0,67286ba0ddb8
9.7,2.5,10.8,12.4,-5.0,0,0,1,1,accb5ac3be2e
1.1,1.3,0.3,24.0,-2.0,0,0,0,0,79469f7e4ed4
21.2,4.0,3.3,10.0,-1.0,0,0,0,0,4cc8cae9dca1
4.6,3.0,2.6,14.6,2.0,0,0,0,0,0a3dbcb7ec59
18.5,7.3,0.9,12.1,0.0,0,0,0,0,a1ac36b64617
24.0,3.2,0.9,18.0,3.0,0,0,0,0,48cb2c724ca3
3.5,2.9,0.0,22.0,5.0,1,0,0,0,a47c498e33f3
23.9,14.7,0.7,15.0,-4.0,0,0,0,0,7265ce2288ae
19.6,5.8,5.6,18.6,-4.0,0,0,0,1,da4ec20240b1
22.3,5.0,0.8,8.6,1.0,0,0,0,0,eaea41cea360
6.5,3.8,2.1,9.4,1.0,0,0,0,0,847880abb812
2.8,2.3,5.4,19.3,-8.0,0,0,0,1,fb898af5965f
14.0,3.8,4.0,10.9,1.0,0,0,0,0,114ef715b059
4.4,3.4,0.8,10.0,5.0,1,0,0,0,62576d829945
15.6,2.2,1.6,0.0,2.0,0,1,0,0,a01c5c85142b
8.8,4.4,21.7,2.0,6.0,1,1,1,1,028c56125836
2.5,1.0,2.7,14.0,-9.0,0,0,0,0,aba6c85b4432
8.7,1.7,3.4,12.5,2.0,0,0,0,0,392a02b151f3
6.8,0.9,4.1,9.8,1.0,0,0,0,0,88dfc1247327
9.6,2.1,8.6,2.7,0.0,0,1,0,1,4a0c40797d7c
23.0,4.9,2.4,9.0,-4.0,0,0,0,0,4118ef4994ad
7.0,2.4,3.5,12.8,-2.0,0,0,0,0,81f47f7699b8
5.3,2.3,7.5,16.3,-11.0,0,0,0,1,9cd390103dee
24.7,19.2,1.1,20.1,6.0,1,0,0,0,ff355608b673
20.6,2.5,5.4,5.1,3.0,0,0,0,1,2177581c2ccb
8.1,2.6,7.1,3.0,4.0,0,1,0,1,57d6d4ad5746
24.5,6.5,11.7,12.9,0.0,0,0,1,1,136b40f44fe3
3.6,0.5,0.9,9.9,3.0,0,0,0,0,196b177589be
9.4,1.9,1.8,10.7,-1.0,0,0,0,0,275e7a7b3606
26.1,6.2,1.9,11.9,-2.0,0,0,0,0,affd0534b1b3
22.2,6.4,0.9,1.6,-1.0,0,1,0,0,603d6f5d4161
11.1,2.1,2.1,2.0,1.0,0,1,0,0,45b35435dba9
24.2,7.4,1.2,15.6,5.0,1,0,0,0,691b14d6b8db
19.4,4.1,3.4,4.4,2.0,0,1,0,0,669952e85e11
0.7,1.9,1.2,9.9,-6.0,0,0,0,0,b3d63bdafcbc
6.2,1.8,4.6,3.4,3.0,0,1,0,0,944f7f2eff11
24.9,3.3,1.4,21.6,-5.0,0,0,0,0,8988f6fed914
24.7,7.8,0.7,12.3,6.0,1,0,0,0,2043698e8438
3.0,5.5,1.8,9.2,2.0,0,0,0,0,64f08eeaa67c
1.3,5.1,0.6,17.4,0.0,0,0,0,0,70599bd06704
6.9,3.7,3.0,12.0,0.0,0,0,0,0,038ea72dd162
3.5,6.7,1.3,20.7,-1.0,0,0,0,0,7c9a3b246bf8
18.8,10.6,0.7,9.8,0.0,0,0,0,0,4bc73732b9e7
3.0,0.8,1.0,23.4,-1.0,0,0,0,0,5d24e7dbeee4
18.2,5.4,2.0,17.2,-3.0,0,0,0,0,7544982dae86
5.6,3.5,5.9,19.6,-4.0,0,0,0,1,20c1a9ecd75b
2.7,3.8,0.7,7.1,-2.0,0,0,0,0,ccecee7b9a2c
24.9,5.4,0.7,0.0,-2.0,0,1,0,0,76c9ddac8fce
6.3,2.1,3.2,15.2,1.0,0,0,0,0,ffff197fa63c
3.2,3.9,0.1,24.0,3.0,0,0,0,0,4ebcb35329e2
1.9,0.0,5.4,9.1,-5.0,0,0,0,1,85dd4f88ce91
26.0,4.3,0.7,5.0,8.0,1,1,0,0,1f74845557ad
24.6,0.8,5.7,0.0,-3.0,0,1,0,1,2569e32bab1d
2.6,5.3,6.8,18.1,-7.0,0,0,0,1,98b6aa02243d
17.3,4.4,1.8,6.6,1.0,0,0,0,0,2b2ff8af1058
17.9,4.7,12.1,12.8,-7.0,0,0,1,1,502bf7adb4ec
26.4,5.9,1.0,23.2,2.0,0,0,0,0,1349801807a9
10.7,2.1,1.9,17.8,0.0,0,0,0,0,648ade43b665
26.7,5.5,0.7,20.2,0.0,0,0,0,0,e533fa3a2730
24.0,8.4,1.4,19.1,6.0,1,0,0,0,6d3159604a30
3.9,8.0,4.2,20.9,-3.0,0,0,0,0,88c0466f7aea
19.3,6.3,1.0,9.6,-2.0,0,0,0,0,26f5e5ff26db
17.0,7.9,0.8,13.5,3.0,0,0,0,0,18377c4c6856
19.4,7.1,0.8,12.2,2.0,0,0,0,0,95d09d649d08
14.5,3.4,4.1,3.0,5.0,1,1,0,0,2101342efc3b
19.4,12.3,1.0,9.9,3.0,0,0,0,0,ac8076fbc464
4.8,3.3,1.7,12.3,0.0,0,0,0,0,e9efc9b92863
5.2,4.7,0.6,8.0,1.0,0,0,0,0,f7c82eb56ac7
21.9,6.3,1.1,15.8,3.0,0,0,0,0,7fa39801fc72
24.9,7.6,0.7,19.7,-2.0,0,0,0,0,7bde196693b4
22.5,7.6,0.7,14.7,-1.0,0,0,0,0,89fb16214174
4.4,2.0,0.8,20.5,7.0,1,0,0,0,590a31f924be
6.4,0.9,7.4,15.2,-1.0,0,0,0,1,cdd466205009
24.7,6.3,1.6,16.9,-7.0,0,0,0,0,8b7a8377e35f
10.3,1.3,12.0,11.7,3.0,0,0,1,1,c8d51a36515a
3.6,4.1,0.5,20.6,8.0,1,0,0,0,64e142b39f66
7.0,2.1,3.1,16.6,-3.0,0,0,0,0,af401c996554
7.7,2.4,2.6,20.0,-2.0,0,0,0,0,c3d76dfdd21a
12.0,3.0,5.6,17.7,1.0,0,0,0,1,81c1a40ce36e
2.1,1.6,0.1,22.4,-1.0,0,0,0,0,bd026806efe3
17.7,7.5,0.8,16.2,-1.0,0,0,0,0,f599acfb60be
2.1,0.6,0.9,24.0,4.0,0,0,0,0,227a4a3b6b90
10.0,5.8,2.3,7.6,0.0,0,0,0,0,c88749387595
23.0,3.6,1.7,12.4,0.0,0,0,0,0,6cd478c1126b
3.0,4.0,3.8,20.3,-7.0,0,0,0,1,2e921db3de59
1.4,0.6,1.8,9.4,0.0,0,0,0,0,96b6fcda1a7e
23.8,3.9,14.6,9.1,-4.0,0,0,1,1,3a956ab76856
22.0,7.9,0.9,17.9,-3.0,0,0,0,0,a908c193ed23
9.8,3.1,2.3,1.0,2.0,0,1,0,0,1bc5f49f5bbf
11.7,0.8,2.8,3.0,-3.0,0,1,0,0,3eef7fb86ac6
22.9,7.1,1.1,17.0,4.0,0,0,0,0,f2ab119b64ef
3.8,1.4,0.6,24.0,1.0,0,0,0,0,965aa1c8cd44
5.1,2.2,5.2,5.7,-1.0,0,0,0,0,e58a439d07b1
26.6,5.5,4.7,0.0,-1.0,0,1,0,1,9598ad64936f
8.5,3.0,1.4,9.2,5.0,1,0,0,0,2ff42adc206e
4.1,5.4,1.5,18.0,-5.0,0,0,0,0,f2c7a706db63
4.5,4.5,0.8,4.0,9.0,1,1,0,0,d3893a48682b
18.9,4.0,0.7,12.4,2.0,0,0,0,0,77d7d6c44e0f
1.4,0.9,0.5,24.0,-2.0,0,0,0,0,169834566277
3.2,2.4,6.4,17.6,-6.0,0,0,0,1,63532e37c9cc
4.4,0.7,6.9,16.2,-4.0,0,0,0,1,482c49c3b6f6
15.8,3.3,1.5,6.0,-1.0,0,0,0,0,20aa188fb43f
7.5,4.0,3.6,18.5,3.0,0,0,0,0,6ead9da1b616
24.3,4.5,0.8,23.1,4.0,0,0,0,0,b12699a224d5
23.8,3.6,2.4,1.2,3.0,0,1,0,0,c3c76b6a5ead
21.8,8.3,1.2,17.6,-11.0,0,0,0,0,ed0c03e8786d
3.8,0.6,6.7,8.5,-3.0,0,0,0,1,0c03cd42585c
1.5,1.7,0.5,7.4,2.0,0,0,0,0,5d76d7cb14f3
22.6,6.2,0.8,5.3,-1.0,0,0,0,0,16268e7d8c7b
4.0,3.0,1.2,16.0,1.0,0,0,0,0,4bb992f09a37
22.4,9.2,1.0,19.3,-8.0,0,0,0,0,5ea61efb9a3b
4.7,2.0,5.3,9.6,1.0,0,0,0,0,a8a68a1beba0
3.8,0.6,3.0,22.1,0.0,0,0,0,0,9ad1cce21664
6.4,5.0,1.0,23.9,8.0,1,0,0,0,7e16106e088b
1.4,2.8,0.4,19.1,7.0,1,0,0,0,456371a0ed72
5.8,2.0,2.1,9.9,-1.0,0,0,0,0,304544b0b454
5.1,4.0,4.7,12.4,-8.0,0,0,0,1,97f3a29310d1
25.5,5.6,1.2,21.6,-1.0,0,0,0,0,7867d86d2aca
9.2,2.5,5.3,6.8,1.0,0,0,0,0,cb7407e4628b
18.2,4.0,2.2,11.2,-6.0,0,0,0,0,82963aebf9fd
1.4,0.8,2.1,0.0,-3.0,0,1,0,0,1c086b5113c1
22.0,6.1,0.8,6.7,2.0,0,0,0,0,cf7ef430662a
17.7,4.1,5.0,3.5,-1.0,0,1,0,1,9ff05e32c13a
5.3,1.8,1.4,8.4,-1.0,0,0,0,0,52abc3a32ff4
5.3,1.4,0.8,10.7,4.0,0,0,0,0,86da87e90c6a
25.1,6.3,0.8,15.2,1.0,0,0,0,0,75e595d30b83
24.7,4.0,7.7,14.0,-10.0,0,0,0,1,f40b668a26da
21.5,4.8,0.8,13.5,4.0,0,0,0,0,c760e2f04b21
7.2,2.2,1.5,13.0,1.0,0,0,0,0,30f5e2e10b7b
1.7,4.2,0.0,18.0,2.0,0,0,0,0,c838b059feb5
25.6,2.2,2.6,5.4,-2.0,0,0,0,0,30ef19d90b2f
25.8,5.2,0.0,23.0,0.0,0,0,0,0,ffcb1bbb42c2
10.9,3.4,3.1,13.0,-1.0,0,0,0,0,e2e9b3ce5c26
25.5,4.8,0.8,18.7,-1.0,0,0,0,0,aef61144e1bc
16.3,3.8,1.0,13.5,3.0,0,0,0,0,7c557a21c7d4
5.0,2.7,11.7,12.2,0.0,0,0,1,1,db0e78d7cd9d
8.0,3.1,1.5,2.7,-3.0,0,1,0,0,d8ddfebd32c2
5.5,3.5,4.2,17.7,-6.0,0,0,0,0,696717b681df
22.6,3.3,0.8,12.1,0.0,0,0,0,0,855749160243
4.6,3.5,4.1,6.5,-1.0,0,0,0,0,90252cdfb9ef
16.0,3.6,11.6,12.9,1.0,0,0,1,1,f5a732bef69e
21.4,2.5,3.4,11.4,1.0,0,0,0,0,9682e2b73235
12.4,1.9,4.1,7.0,2.0,0,0,0,0,289da0485b54
23.6,5.1,8.0,13.6,0.0,0,0,0,1,3f11214a385e
25.1,4.7,3.6,2.8,-8.0,0,1,0,0,8e5bd584b8fd
7.1,2.6,0.7,20.4,7.0,1,0,0,0,0b304f0a7ba1
22.8,4.5,5.5,16.4,-2.0,0,0,0,1,57f063b93d95
18.3,5.2,2.0,9.2,-1.0,0,0,0,0,e7821e616266
23.1,4.7,0.8,21.7,4.0,0,0,0,0,bf31de580c87
4.3,2.0,0.7,10.9,2.0,0,0,0,0,7296516b2f0d
22.5,3.4,0.9,5.9,-4.0,0,0,0,0,88e6d685b97a
3.5,3.7,0.4,5.4,10.0,1,0,0,0,06350943365a
10.5,2.5,0.5,15.0,-3.0,0,0,0,0,fdc142752f09
7.5,1.7,4.6,7.7,-1.0,0,0,0,0,726c41f39327
